roster_id,employee_id,shift,hours,work_date,services,location,pay_period_id
9221863b-549a-47c4-aecc-3124b0e2a8ca,E0000015,08:32 AM - 01:32 PM,4,29/08/2023,Hardware Maintenance,Rodriguezfurt,2023W35
4af57f8f-1c7d-4d32-a6f3-930f3f721c29,E0000015,11:33 AM - 04:33 PM,4,30/08/2023,System Troubleshooting,Rodriguezfurt,2023W35
8247d834-be33-44d1-8b93-01604f2aae7f,E0000015,09:22 AM - 01:22 PM,4,31/08/2023,User Support,Rodriguezfurt,2023W35
0af05332-2458-475b-9e88-92a3e0515b63,E0000015,10:21 AM - 06:21 PM,4,1/09/2023,System Troubleshooting,Rodriguezfurt,2023W35
4fd4fad7-445d-402f-b945-a88a5f4d61d5,E0000015,10:24 AM - 02:24 PM,4,4/09/2023,System Troubleshooting,Rodriguezfurt,2023W36
c56695a3-31d1-47d9-9418-32dbec4ca02c,E0000015,10:43 AM - 06:43 PM,4,5/09/2023,Hardware Maintenance,Rodriguezfurt,2023W36
ded6d0ef-5dd3-41d7-95da-88a6d7842377,E0000015,11:10 AM - 03:10 PM,4,6/09/2023,Hardware Maintenance,Rodriguezfurt,2023W36
35ebf213-af44-49d6-b16f-d673053db553,E0000015,09:26 AM - 04:26 PM,4,7/09/2023,User Support,Rodriguezfurt,2023W36
aa86bde9-564b-45dd-b4ce-6af69fb39aed,E0000015,11:19 AM - 03:19 PM,4,8/09/2023,Hardware Maintenance,Rodriguezfurt,2023W36
95e10c65-18ab-4639-8283-a5b472f3f411,E0000015,10:15 AM - 02:15 PM,4,11/09/2023,System Troubleshooting,Rodriguezfurt,2023W37
bd0133d6-9675-4813-86d0-5c65fd5f8d0b,E0000015,08:34 AM - 12:34 PM,4,12/09/2023,Hardware Maintenance,Rodriguezfurt,2023W37
7a87aedd-521f-49a3-9a97-f24d9ef9e129,E0000015,11:05 AM - 03:05 PM,4,13/09/2023,User Support,Rodriguezfurt,2023W37
f8d3b786-3f5e-43ec-9806-c83937fded10,E0000015,09:42 AM - 01:42 PM,4,14/09/2023,User Support,Rodriguezfurt,2023W37
e2e0d4a9-329c-47c1-a36b-60b16d56197d,E0000015,10:25 AM - 02:25 PM,4,15/09/2023,Hardware Maintenance,Rodriguezfurt,2023W37
bf108769-e137-4aac-a729-60662ee53a54,E0000015,08:26 AM - 12:26 PM,4,18/09/2023,System Troubleshooting,Rodriguezfurt,2023W38
5999664f-8b9c-4df5-93bc-053cab418258,E0000015,10:08 AM - 02:08 PM,4,19/09/2023,User Support,Rodriguezfurt,2023W38
44f6bc70-148f-4ff8-8b40-51bfc52000fe,E0000015,08:46 AM - 12:46 PM,4,20/09/2023,Hardware Maintenance,Rodriguezfurt,2023W38
e53dadd5-00c1-4bd8-b6f8-259f0d2ee054,E0000015,09:12 AM - 03:12 PM,4,21/09/2023,Hardware Maintenance,Rodriguezfurt,2023W38
fb36d8ec-8ed9-4cf0-a9b8-ee6225cf7059,E0000015,10:00 AM - 02:00 PM,4,22/09/2023,Hardware Maintenance,Rodriguezfurt,2023W38
391a5752-ffd7-4df3-866f-61d6ab8dd365,E0000015,09:58 AM - 05:58 PM,4,25/09/2023,System Troubleshooting,Rodriguezfurt,2023W39
c9ed80d7-dc01-4641-bdfe-152ef44b8881,E0000015,11:29 AM - 05:29 PM,4,26/09/2023,System Troubleshooting,Rodriguezfurt,2023W39
876ed25e-d313-40b2-a434-3cc3229b189b,E0000015,09:44 AM - 01:44 PM,4,27/09/2023,User Support,Rodriguezfurt,2023W39
054e204e-d241-431b-8fbf-dccae9d968a7,E0000015,10:16 AM - 02:16 PM,4,28/09/2023,System Troubleshooting,Rodriguezfurt,2023W39
7651f584-2acd-4f54-82d4-2a076e638334,E0000015,09:46 AM - 01:46 PM,4,29/09/2023,Hardware Maintenance,Rodriguezfurt,2023W39
13e5ec98-1b52-42f0-9079-ea4670520c69,E0000015,10:15 AM - 02:15 PM,4,2/10/2023,User Support,Rodriguezfurt,2023W40
f1be6478-5cdd-4980-b1ed-ba86143aadfa,E0000015,09:57 AM - 01:57 PM,4,3/10/2023,System Troubleshooting,Rodriguezfurt,2023W40
91af2a13-05f8-4b28-8cd2-04b1747c317d,E0000015,10:34 AM - 02:34 PM,4,4/10/2023,User Support,Rodriguezfurt,2023W40
0915292e-aa6b-4bf5-969d-d04a11a8eabd,E0000015,08:42 AM - 12:42 PM,4,5/10/2023,Hardware Maintenance,Rodriguezfurt,2023W40
eb1bd02c-b614-493f-8f7d-439ecfb1b776,E0000015,11:51 AM - 04:51 PM,4,6/10/2023,User Support,Rodriguezfurt,2023W40
d4e62ec0-e63c-4e41-8e9f-134dd604c56f,E0000015,08:13 AM - 12:13 PM,4,9/10/2023,User Support,Rodriguezfurt,2023W41
a9c800be-1a7a-40a9-ac22-2156ba0fee27,E0000015,09:53 AM - 01:53 PM,4,10/10/2023,User Support,Rodriguezfurt,2023W41
a5683edc-af3c-4050-bc7e-017610338cb5,E0000015,11:21 AM - 03:21 PM,4,11/10/2023,User Support,Rodriguezfurt,2023W41
d524251c-26bf-4791-8ee1-fb563ff2a7ce,E0000015,08:36 AM - 02:36 PM,4,12/10/2023,User Support,Rodriguezfurt,2023W41
9090c4f7-7f1c-45a4-a17c-00c52aa98188,E0000015,10:20 AM - 05:20 PM,4,13/10/2023,Hardware Maintenance,Rodriguezfurt,2023W41
1da6b68b-70a1-4721-a852-621b62254492,E0000015,08:40 AM - 12:40 PM,4,16/10/2023,System Troubleshooting,Rodriguezfurt,2023W42
03a3e70d-65ee-4454-b542-40d69b7b4b8b,E0000015,11:30 AM - 03:30 PM,4,17/10/2023,System Troubleshooting,Rodriguezfurt,2023W42
394d8755-d1fd-48ff-a1c3-991d6ca97087,E0000015,11:52 AM - 03:52 PM,4,18/10/2023,Hardware Maintenance,Rodriguezfurt,2023W42
730e8d68-d378-4012-8930-7a2c65bd65c3,E0000015,09:57 AM - 01:57 PM,4,19/10/2023,Hardware Maintenance,Rodriguezfurt,2023W42
69ea41f0-98fd-4cb1-a5f4-f7b5839995da,E0000015,11:43 AM - 03:43 PM,4,20/10/2023,Hardware Maintenance,Rodriguezfurt,2023W42
309bafcc-980f-4ea0-87be-5d047ed58972,E0000015,09:54 AM - 01:54 PM,4,23/10/2023,Hardware Maintenance,Rodriguezfurt,2023W43
0d918d0d-08c6-4ca7-a28c-d51c490c150a,E0000015,11:02 AM - 03:02 PM,4,24/10/2023,System Troubleshooting,Rodriguezfurt,2023W43
a2526fdf-aeeb-4856-9eed-3a9f3ebf85b1,E0000015,10:59 AM - 02:59 PM,4,25/10/2023,Hardware Maintenance,Rodriguezfurt,2023W43
cfcc8dde-5f59-4996-9c4f-e8aeba6d3a24,E0000015,09:17 AM - 01:17 PM,4,26/10/2023,Hardware Maintenance,Rodriguezfurt,2023W43
0be0f476-adc8-450d-b06f-bbfdc675f866,E0000015,10:57 AM - 02:57 PM,4,27/10/2023,User Support,Rodriguezfurt,2023W43
707b1159-ec8e-47f5-ae45-0c1b8a7db351,E0000015,08:55 AM - 04:55 PM,4,30/10/2023,Hardware Maintenance,Rodriguezfurt,2023W44
ddc7ad11-5d58-430f-8225-70fb8dafed7e,E0000015,11:27 AM - 05:27 PM,4,31/10/2023,System Troubleshooting,Rodriguezfurt,2023W44
646ab43e-cf31-4324-991b-8b977e62600b,E0000015,11:47 AM - 03:47 PM,4,1/11/2023,User Support,Rodriguezfurt,2023W44
5c2fd770-2376-436e-ab7e-0244a87a6e3a,E0000015,10:31 AM - 06:31 PM,4,2/11/2023,System Troubleshooting,Rodriguezfurt,2023W44
22242346-be81-4f12-b096-ab5492931e2e,E0000015,08:30 AM - 12:30 PM,4,3/11/2023,Hardware Maintenance,Rodriguezfurt,2023W44
666d00ee-cb27-4543-bf73-6ae630aa1d8c,E0000015,09:57 AM - 01:57 PM,4,6/11/2023,Hardware Maintenance,Rodriguezfurt,2023W45
b0caf1c7-0f8e-4274-b158-3ead8c03458c,E0000015,08:18 AM - 12:18 PM,4,7/11/2023,Hardware Maintenance,Rodriguezfurt,2023W45
73c07601-bd47-4421-8e47-61e465eb92ae,E0000015,10:50 AM - 02:50 PM,4,8/11/2023,Hardware Maintenance,Rodriguezfurt,2023W45
a7d3f773-f554-4b16-87f9-b909236014c4,E0000015,09:00 AM - 01:00 PM,4,9/11/2023,User Support,Rodriguezfurt,2023W45
1d1d54dd-1b42-429b-8b82-96c3fd04b909,E0000015,10:41 AM - 02:41 PM,4,10/11/2023,User Support,Rodriguezfurt,2023W45
d45dfcbc-669b-45d8-9f56-a1d95570d36f,E0000015,08:12 AM - 12:12 PM,4,13/11/2023,Hardware Maintenance,Rodriguezfurt,2023W46
2080a12d-5137-419f-9f71-923a13fa0c40,E0000015,10:11 AM - 02:11 PM,4,14/11/2023,Hardware Maintenance,Rodriguezfurt,2023W46
6b852181-e3d8-4f80-b4c1-7688f9fb9cd3,E0000015,11:15 AM - 03:15 PM,4,15/11/2023,User Support,Rodriguezfurt,2023W46
88e9baff-2f97-4d55-a785-30e401d197f3,E0000015,08:40 AM - 12:40 PM,4,16/11/2023,Hardware Maintenance,Rodriguezfurt,2023W46
debc1521-eb2d-4b16-bdfa-7669b4ec09d1,E0000015,10:51 AM - 02:51 PM,4,17/11/2023,System Troubleshooting,Rodriguezfurt,2023W46
c28b92c9-97eb-45b1-a44c-5734f219868f,E0000015,09:28 AM - 01:28 PM,4,20/11/2023,User Support,Rodriguezfurt,2023W47
2a2b8158-4be7-471f-86c9-aa75b306d627,E0000015,09:06 AM - 01:06 PM,4,21/11/2023,Hardware Maintenance,Rodriguezfurt,2023W47
2ce5ceaa-6734-4aac-854b-a3f098f80a05,E0000015,08:15 AM - 12:15 PM,4,22/11/2023,User Support,Rodriguezfurt,2023W47
d07d8f48-0259-4cd0-b7ea-502188e25ea6,E0000015,10:59 AM - 02:59 PM,4,23/11/2023,System Troubleshooting,Rodriguezfurt,2023W47
d7cc7f02-8448-4ad1-bb36-60ad045b6993,E0000015,10:51 AM - 02:51 PM,4,24/11/2023,Hardware Maintenance,Rodriguezfurt,2023W47
d91520fd-04f8-4a17-9504-ea66d5e276b5,E0000015,09:45 AM - 01:45 PM,4,27/11/2023,Hardware Maintenance,Rodriguezfurt,2023W48
d767896e-e660-4747-b5b5-6585c3b77888,E0000015,08:25 AM - 02:25 PM,4,28/11/2023,Hardware Maintenance,Rodriguezfurt,2023W48
87b945aa-f8f6-45cc-bee1-aae3ac4adce1,E0000015,10:36 AM - 02:36 PM,4,29/11/2023,User Support,Rodriguezfurt,2023W48
846a7719-507b-44bd-87d4-6ccecda7729d,E0000015,10:33 AM - 02:33 PM,4,30/11/2023,System Troubleshooting,Rodriguezfurt,2023W48
1551268e-a068-410b-a184-b8348e85d972,E0000015,11:46 AM - 03:46 PM,4,1/12/2023,System Troubleshooting,Rodriguezfurt,2023W48
34026fcc-fccd-491c-a3ec-72e65100b614,E0000015,10:02 AM - 06:02 PM,4,4/12/2023,User Support,Rodriguezfurt,2023W49
4cee2aa0-501a-4a60-95ea-e0e3b653b5aa,E0000015,08:17 AM - 03:17 PM,4,5/12/2023,System Troubleshooting,Rodriguezfurt,2023W49
27ceb9c3-83d7-4a3f-862d-0ece5027a936,E0000015,11:07 AM - 03:07 PM,4,6/12/2023,System Troubleshooting,Rodriguezfurt,2023W49
359942d3-e24c-44fa-a8fc-fa85fb858d44,E0000015,11:46 AM - 03:46 PM,4,7/12/2023,User Support,Rodriguezfurt,2023W49
2b2473b1-f08c-4421-9f36-40f78eeee6a2,E0000015,11:00 AM - 04:00 PM,4,8/12/2023,User Support,Rodriguezfurt,2023W49
340b7ede-2454-49c4-a7b8-b7f0c6c7d90b,E0000015,09:28 AM - 01:28 PM,4,11/12/2023,System Troubleshooting,Rodriguezfurt,2023W50
759a9a92-e782-4b95-b056-3cb943bfe113,E0000015,08:53 AM - 12:53 PM,4,12/12/2023,User Support,Rodriguezfurt,2023W50
882f666a-3102-4e25-8b00-a9d2067786f7,E0000015,09:29 AM - 05:29 PM,4,13/12/2023,User Support,Rodriguezfurt,2023W50
0c3101d8-a1a0-4557-9272-dea3481d9047,E0000015,11:22 AM - 07:22 PM,4,14/12/2023,Hardware Maintenance,Rodriguezfurt,2023W50
10e9b791-15cd-4357-8b61-709d775af977,E0000015,10:47 AM - 02:47 PM,4,15/12/2023,System Troubleshooting,Rodriguezfurt,2023W50
68b50ae0-c292-44b1-b5c4-4bc85149b81e,E0000015,10:11 AM - 02:11 PM,4,18/12/2023,User Support,Rodriguezfurt,2023W51
96ae5681-9b44-4281-b3b8-a21219edcabe,E0000015,11:27 AM - 03:27 PM,4,19/12/2023,System Troubleshooting,Rodriguezfurt,2023W51
c1975f70-a60e-4f2d-b264-0243b39aed18,E0000015,09:59 AM - 01:59 PM,4,20/12/2023,Hardware Maintenance,Rodriguezfurt,2023W51
b6eb852d-387e-48f9-acac-8db4e6eaab50,E0000015,08:43 AM - 03:43 PM,4,21/12/2023,System Troubleshooting,Rodriguezfurt,2023W51
ee634acb-ff23-40a4-b6ea-296255405b5d,E0000015,09:30 AM - 04:30 PM,4,22/12/2023,User Support,Rodriguezfurt,2023W51
f0527d64-22d6-4ad6-bcb3-a5e05b5f666a,E0000015,10:07 AM - 02:07 PM,4,27/12/2023,System Troubleshooting,Rodriguezfurt,2023W52
75b37cdf-925f-4a17-ac29-83ea09e0584a,E0000015,11:59 AM - 03:59 PM,4,28/12/2023,User Support,Rodriguezfurt,2023W52
ff403526-3c81-46f3-b8a9-a7b072fff649,E0000015,08:00 AM - 12:00 PM,4,29/12/2023,System Troubleshooting,Rodriguezfurt,2023W52
05cd2b59-9f03-47b4-ae2c-7768c97d4688,E0000015,08:01 AM - 03:01 PM,4,2/01/2024,User Support,Rodriguezfurt,2024W01
0dc4e42e-fd24-4678-a9e7-fc2bda7b9a54,E0000015,10:38 AM - 02:38 PM,4,3/01/2024,Hardware Maintenance,Rodriguezfurt,2024W01
1128c0b0-f5fb-4df5-bfdb-5111c080a069,E0000015,08:09 AM - 12:09 PM,4,4/01/2024,System Troubleshooting,Rodriguezfurt,2024W01
90e9da5b-63c2-493e-98da-279bdaa1fa9b,E0000015,10:09 AM - 02:09 PM,4,5/01/2024,System Troubleshooting,Rodriguezfurt,2024W01
6f78256d-b713-43ec-ac68-c071025640e4,E0000015,09:41 AM - 01:41 PM,4,8/01/2024,User Support,Rodriguezfurt,2024W02
6097bc24-b006-4562-949b-e266c2f047dc,E0000015,09:58 AM - 01:58 PM,4,9/01/2024,Hardware Maintenance,Rodriguezfurt,2024W02
1286d753-839e-4a6e-8270-bee2330ee768,E0000015,11:29 AM - 03:29 PM,4,10/01/2024,Hardware Maintenance,Rodriguezfurt,2024W02
29b7c1ee-38e4-4145-9970-5437807cac27,E0000015,10:47 AM - 02:47 PM,4,11/01/2024,User Support,Rodriguezfurt,2024W02
a7130ab7-29d8-4716-98f6-4a2906fc838e,E0000015,09:00 AM - 01:00 PM,4,12/01/2024,System Troubleshooting,Rodriguezfurt,2024W02
d1d9303a-cfc1-43ac-9894-f48d2f4e1957,E0000015,09:13 AM - 02:13 PM,4,15/01/2024,System Troubleshooting,Rodriguezfurt,2024W03
93e1c184-1f65-428f-953a-74c802ed2095,E0000015,09:31 AM - 01:31 PM,4,16/01/2024,System Troubleshooting,Rodriguezfurt,2024W03
c1f5afda-40e1-4ff4-9a6c-8ccce1e67755,E0000015,08:07 AM - 12:07 PM,4,17/01/2024,User Support,Rodriguezfurt,2024W03
13408fa5-184f-47f2-b9c5-bf8475f54935,E0000015,08:11 AM - 12:11 PM,4,18/01/2024,Hardware Maintenance,Rodriguezfurt,2024W03
f41e58a8-0345-47cd-8006-f70edbd5ce95,E0000015,08:58 AM - 12:58 PM,4,19/01/2024,Hardware Maintenance,Rodriguezfurt,2024W03
0c4353a2-5397-468e-a720-8bdc5ea2ad03,E0000015,10:46 AM - 02:46 PM,4,22/01/2024,User Support,Rodriguezfurt,2024W04
50349a59-1e7c-4ea1-ab6d-e7991d6b88a0,E0000015,10:52 AM - 02:52 PM,4,23/01/2024,Hardware Maintenance,Rodriguezfurt,2024W04
aea10c87-3771-4749-aea6-bb77ff9958d1,E0000015,11:02 AM - 07:02 PM,4,24/01/2024,Hardware Maintenance,Rodriguezfurt,2024W04
b81e7bc9-6789-4143-8e0d-e2051a7a1c62,E0000015,11:06 AM - 06:06 PM,4,25/01/2024,System Troubleshooting,Rodriguezfurt,2024W04
9792b055-9a21-458d-a993-a1b679c8db42,E0000015,08:48 AM - 03:48 PM,4,29/01/2024,Hardware Maintenance,Rodriguezfurt,2024W05
d309027f-5ea9-4f27-bcf6-6017dcaa55b4,E0000015,09:29 AM - 01:29 PM,4,30/01/2024,System Troubleshooting,Rodriguezfurt,2024W05
f5560e6f-d57b-4c4d-b182-787c210a5f46,E0000015,09:41 AM - 01:41 PM,4,31/01/2024,Hardware Maintenance,Rodriguezfurt,2024W05
0b5fee88-a39f-4354-878f-10623b2b901a,E0000015,08:33 AM - 12:33 PM,4,1/02/2024,System Troubleshooting,Rodriguezfurt,2024W05
d8cf3bc1-0fbd-4137-a9af-7babc180cc26,E0000015,10:41 AM - 04:41 PM,4,2/02/2024,Hardware Maintenance,Rodriguezfurt,2024W05
bb78fbb9-270b-4e40-8ac7-116b38e0247d,E0000015,08:42 AM - 12:42 PM,4,5/02/2024,System Troubleshooting,Rodriguezfurt,2024W06
3b655e92-67ff-4158-9c29-3e5d4e1d9895,E0000015,08:02 AM - 04:02 PM,4,6/02/2024,System Troubleshooting,Rodriguezfurt,2024W06
92cdcd89-c2f4-4c85-86d0-e60a502223a7,E0000015,10:46 AM - 02:46 PM,4,7/02/2024,System Troubleshooting,Rodriguezfurt,2024W06
2910c6aa-7284-4fbd-8e83-addffb9ff645,E0000015,10:20 AM - 05:20 PM,4,8/02/2024,System Troubleshooting,Rodriguezfurt,2024W06
f2ef2a88-e96b-44e2-a816-567369a7b275,E0000015,11:50 AM - 03:50 PM,4,9/02/2024,Hardware Maintenance,Rodriguezfurt,2024W06
aea8cbb4-e49a-48c0-a257-9151c292c627,E0000015,10:48 AM - 02:48 PM,4,12/02/2024,System Troubleshooting,Rodriguezfurt,2024W07
c34d65cb-15e0-4021-9114-ed73a8983ce5,E0000015,10:05 AM - 05:05 PM,4,13/02/2024,Hardware Maintenance,Rodriguezfurt,2024W07
e5c060ce-ae4b-485a-83e2-2cbb37670626,E0000015,09:20 AM - 01:20 PM,4,14/02/2024,System Troubleshooting,Rodriguezfurt,2024W07
2472dc1f-ac0e-4a2c-83c4-460d551fde52,E0000015,11:13 AM - 03:13 PM,4,15/02/2024,User Support,Rodriguezfurt,2024W07
590a5495-8116-4b64-83b7-6865f5a01d58,E0000015,10:26 AM - 02:26 PM,4,16/02/2024,Hardware Maintenance,Rodriguezfurt,2024W07
c41b70be-d9c8-4986-b030-55be871d83a3,E0000015,10:43 AM - 03:43 PM,4,19/02/2024,Hardware Maintenance,Rodriguezfurt,2024W08
8d7b1279-6e88-42f2-a37e-4f2e81fe346d,E0000015,11:13 AM - 03:13 PM,4,20/02/2024,User Support,Rodriguezfurt,2024W08
d73ccf80-5544-48b4-8ff0-27ad03c5a4e3,E0000015,11:06 AM - 03:06 PM,4,21/02/2024,System Troubleshooting,Rodriguezfurt,2024W08
146669b8-0020-4618-a11f-050b0df154a7,E0000015,10:16 AM - 02:16 PM,4,22/02/2024,Hardware Maintenance,Rodriguezfurt,2024W08
ecfbaefa-de42-4ae6-9298-a49ad920178b,E0000015,09:10 AM - 01:10 PM,4,23/02/2024,User Support,Rodriguezfurt,2024W08
00a51293-04ac-4a81-a07b-53a5e324bfdf,E0000015,08:14 AM - 12:14 PM,4,26/02/2024,System Troubleshooting,Rodriguezfurt,2024W09
ddd100c8-744d-44e9-8944-436fd05ea451,E0000015,08:04 AM - 12:04 PM,4,27/02/2024,System Troubleshooting,Rodriguezfurt,2024W09
09d6dbbd-7dbe-4fb9-9679-5a773563b346,E0000015,10:59 AM - 03:59 PM,4,28/02/2024,Hardware Maintenance,Rodriguezfurt,2024W09
19eb8afd-0c04-4fc3-a008-ad4089d1d814,E0000015,11:12 AM - 03:12 PM,4,29/02/2024,User Support,Rodriguezfurt,2024W09
816b285f-f489-40bf-84e3-b40f547df6ef,E0000015,08:12 AM - 12:12 PM,4,1/03/2024,Hardware Maintenance,Rodriguezfurt,2024W09
3c5ec7d4-4a16-4ce3-b8d4-243af7de745a,E0000015,11:03 AM - 03:03 PM,4,4/03/2024,Hardware Maintenance,Rodriguezfurt,2024W10
fd70f09e-1399-42b5-b8ec-c8d0e054ab41,E0000015,08:26 AM - 12:26 PM,4,5/03/2024,System Troubleshooting,Rodriguezfurt,2024W10
bbe109c1-57b8-4132-b528-b0486356b233,E0000015,11:07 AM - 03:07 PM,4,6/03/2024,Hardware Maintenance,Rodriguezfurt,2024W10
9a1cc276-e062-429d-9476-45b2ef58c2e1,E0000015,10:04 AM - 02:04 PM,4,7/03/2024,Hardware Maintenance,Rodriguezfurt,2024W10
e3bdd121-9ffa-4ed8-a71d-942aba642891,E0000015,11:57 AM - 03:57 PM,4,8/03/2024,Hardware Maintenance,Rodriguezfurt,2024W10
3c8cce5a-1a39-4a53-943f-d1d69a5837c5,E0000015,09:36 AM - 03:36 PM,4,11/03/2024,User Support,Rodriguezfurt,2024W11
4f14e76e-a626-4e8a-bf91-7bf88a2fe056,E0000015,09:48 AM - 01:48 PM,4,12/03/2024,User Support,Rodriguezfurt,2024W11
c095f7b3-9c1e-4d7e-8057-0788ffc78cee,E0000015,10:36 AM - 02:36 PM,4,13/03/2024,System Troubleshooting,Rodriguezfurt,2024W11
8654804b-c60c-4123-8a14-38f561ad0a02,E0000015,09:10 AM - 03:10 PM,4,14/03/2024,User Support,Rodriguezfurt,2024W11
49712415-61d4-4576-a7be-dbf0a2cc63bd,E0000015,08:43 AM - 12:43 PM,4,15/03/2024,User Support,Rodriguezfurt,2024W11
943bf4ed-bd6f-46de-8919-8485be4ffcfd,E0000015,08:53 AM - 03:53 PM,4,18/03/2024,Hardware Maintenance,Rodriguezfurt,2024W12
3e2ff623-6551-487b-8e09-e3a5a486dc04,E0000015,11:27 AM - 03:27 PM,4,19/03/2024,User Support,Rodriguezfurt,2024W12
3af23624-4288-402c-988e-a09fdc6b4429,E0000015,11:07 AM - 03:07 PM,4,20/03/2024,User Support,Rodriguezfurt,2024W12
d80a322f-eb31-4bc3-a3d6-d14f8276008f,E0000015,09:04 AM - 01:04 PM,4,21/03/2024,User Support,Rodriguezfurt,2024W12
beb369fc-b5a3-483e-a13e-0f540a91a59d,E0000015,08:37 AM - 02:37 PM,4,22/03/2024,System Troubleshooting,Rodriguezfurt,2024W12
49b86be0-0218-4615-a226-404355af91b7,E0000015,11:56 AM - 03:56 PM,4,25/03/2024,System Troubleshooting,Rodriguezfurt,2024W13
17099970-bb2e-4e61-a45c-a57934291b71,E0000015,08:04 AM - 12:04 PM,4,26/03/2024,User Support,Rodriguezfurt,2024W13
5cdf8bed-a66e-4cfc-89ff-4b55f725eb47,E0000015,10:56 AM - 02:56 PM,4,27/03/2024,User Support,Rodriguezfurt,2024W13
c779f84a-4337-41b3-b02e-5cd70f0f1b65,E0000015,11:38 AM - 03:38 PM,4,28/03/2024,User Support,Rodriguezfurt,2024W13
b4b923b9-012f-4d7c-ba5d-3d5e44e9ebb9,E0000015,08:28 AM - 02:28 PM,4,2/04/2024,User Support,Rodriguezfurt,2024W14
0688936d-a437-4a48-8920-cfb42230f853,E0000015,08:33 AM - 12:33 PM,4,3/04/2024,User Support,Rodriguezfurt,2024W14
da694f4c-fa27-43eb-b076-1fcdae24f0d3,E0000015,11:45 AM - 03:45 PM,4,4/04/2024,Hardware Maintenance,Rodriguezfurt,2024W14
73b63ff8-8453-48ca-9ab5-99f77f3db5e3,E0000015,11:06 AM - 03:06 PM,4,5/04/2024,System Troubleshooting,Rodriguezfurt,2024W14
cf6c83f1-aace-4bfb-8053-76999ebb8e42,E0000015,11:58 AM - 03:58 PM,4,8/04/2024,Hardware Maintenance,Rodriguezfurt,2024W15
8765f8c6-d40c-4bfb-b579-6aaea249ab42,E0000015,10:45 AM - 06:45 PM,4,9/04/2024,User Support,Rodriguezfurt,2024W15
5ddee884-89c4-48bd-98dc-36c5a063fbc8,E0000015,10:50 AM - 02:50 PM,4,10/04/2024,System Troubleshooting,Rodriguezfurt,2024W15
eaa70f60-ef55-485f-8ef4-9244684d20e7,E0000015,08:47 AM - 12:47 PM,4,11/04/2024,System Troubleshooting,Rodriguezfurt,2024W15
37752ce6-3c59-4eaa-adaa-178975ceca69,E0000015,10:24 AM - 02:24 PM,4,12/04/2024,System Troubleshooting,Rodriguezfurt,2024W15
bdda5713-75e8-4ecd-b8e7-4082f5062b94,E0000015,10:30 AM - 05:30 PM,4,15/04/2024,Hardware Maintenance,Rodriguezfurt,2024W16
f926ddb5-d69c-48da-b477-462a82d6bc95,E0000015,11:15 AM - 03:15 PM,4,16/04/2024,System Troubleshooting,Rodriguezfurt,2024W16
c564a472-dd4c-442d-877f-0cb88c0abc3d,E0000015,11:50 AM - 03:50 PM,4,17/04/2024,System Troubleshooting,Rodriguezfurt,2024W16
42c82630-82d1-45a7-bc92-c0d4ad297c20,E0000015,09:57 AM - 01:57 PM,4,18/04/2024,System Troubleshooting,Rodriguezfurt,2024W16
274d3581-0f5d-45c2-ba2f-cb08105db537,E0000015,08:25 AM - 12:25 PM,4,19/04/2024,Hardware Maintenance,Rodriguezfurt,2024W16
aa6fd76a-b5fa-4ccf-bdc7-c89bad3ea763,E0000015,09:10 AM - 03:10 PM,4,22/04/2024,User Support,Rodriguezfurt,2024W17
652414bc-85bb-4799-9183-36c1d6d3c0dd,E0000015,10:35 AM - 02:35 PM,4,23/04/2024,Hardware Maintenance,Rodriguezfurt,2024W17
bbe3b0db-011e-47b4-b89d-24b20536e63e,E0000015,08:11 AM - 12:11 PM,4,24/04/2024,User Support,Rodriguezfurt,2024W17
dd85f854-c44d-467b-baf2-b66ba911e41b,E0000015,09:51 AM - 05:51 PM,4,26/04/2024,Hardware Maintenance,Rodriguezfurt,2024W17
5ee648cb-dc8c-4a1d-bae5-218880661236,E0000015,09:49 AM - 05:49 PM,4,29/04/2024,User Support,Rodriguezfurt,2024W18
ed058b68-e8e7-459b-ad7c-d4d58601e7ed,E0000015,08:44 AM - 12:44 PM,4,30/04/2024,User Support,Rodriguezfurt,2024W18
99948fd2-96f8-45fe-829d-4a5d6748f89e,E0000015,11:00 AM - 03:00 PM,4,1/05/2024,System Troubleshooting,Rodriguezfurt,2024W18
d3e33c6f-b8dc-4d73-b9e5-b37890bda3ab,E0000015,11:45 AM - 03:45 PM,4,2/05/2024,Hardware Maintenance,Rodriguezfurt,2024W18
ba681030-24c3-4341-b7c7-cc0c3d4802ca,E0000015,09:43 AM - 01:43 PM,4,3/05/2024,User Support,Rodriguezfurt,2024W18
89a0fd7f-94c5-4567-9a49-d352cdaeb5ff,E0000015,08:08 AM - 12:08 PM,4,6/05/2024,User Support,Rodriguezfurt,2024W19
2c43d33d-1b02-4337-9acb-7a21ce3c2e81,E0000015,08:33 AM - 12:33 PM,4,7/05/2024,System Troubleshooting,Rodriguezfurt,2024W19
4137b92f-a2ff-4783-8cac-29d92d2f761b,E0000015,10:19 AM - 02:19 PM,4,8/05/2024,Hardware Maintenance,Rodriguezfurt,2024W19
dd42fb95-5866-47f5-a26d-d670b6af23a8,E0000015,08:24 AM - 01:24 PM,4,9/05/2024,User Support,Rodriguezfurt,2024W19
b886ec3d-4511-40d0-951b-7f73b3fdcd4a,E0000015,11:27 AM - 03:27 PM,4,10/05/2024,System Troubleshooting,Rodriguezfurt,2024W19
